No dump file specified
 num     #instances         #bytes  class name (module)
 374:            12            672  java.util.stream.IntPipeline$Head (java.base@15.0.1)
 375:            27            648  java.lang.invoke.Invokers (java.base@15.0.1)
 376:            27            648  javax.ws.rs.core.MediaType
 377:            27            648  org.jboss.logging.JBossLogManagerLogger
 378:             9            648  sun.net.www.protocol.jar.URLJarFile (java.base@15.0.1)
 379:             8            640  [Lio.vertx.core.http.impl.headers.VertxHttpHeaders$MapEntry;
 380:            20            640  io.netty.buffer.PoolThreadCache$NormalMemoryRegionCache
 381:            16            640  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base@15.0.1)
 382:            20            640  org.jboss.logmanager.formatters.ColorPatternFormatter$ColorStep
 383:             3            624  [Ljava.lang.invoke.LambdaForm; (java.base@15.0.1)
 384:            39            624  java.util.Optional (java.base@15.0.1)
 385:            26            624  java.util.concurrent.ConcurrentHashMap$KeySetView (java.base@15.0.1)
 386:            13            624  sun.nio.cs.StreamDecoder (java.base@15.0.1)
 387:             7            616  java.text.DecimalFormatSymbols (java.base@15.0.1)
 388:            19            608  java.util.Spliterators$ArraySpliterator (java.base@15.0.1)
 389:            25            600  org.jboss.logmanager.formatters.FormatStep$ItemType
 390:            19            592  [Ljava.io.ObjectStreamField; (java.base@15.0.1)
 391:            37            592  org.slf4j.impl.Slf4jLoggerFactory
 392:             4            576  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@15.0.1)
 393:             9            576  io.netty.util.concurrent.ScheduledFutureTask
 394:            18            576  java.lang.StringBuffer (java.base@15.0.1)
 395:             6            576  org.jboss.threads.EnhancedQueueExecutor$PoolThreadNode
 396:            18            576  sun.reflect.annotation.AnnotationType (java.base@15.0.1)
 397:             7            560  java.util.concurrent.TimeUnit (java.base@15.0.1)
 398:            10            560  sun.invoke.util.Wrapper (java.base@15.0.1)
 399:             8            552  [Lsun.invoke.util.Wrapper; (java.base@15.0.1)
 400:            17            544  io.netty.channel.nio.NioEventLoop$4
 401:            17            544  io.vertx.core.impl.FutureImpl
 402:            17            544  java.util.concurrent.CountDownLatch$Sync (java.base@15.0.1)
 403:            34            544  jdk.internal.reflect.DelegatingMethodAccessorImpl (java.base@15.0.1)
 404:            17            544  org.eclipse.microprofile.config.inject.ConfigProperty_Shared_AnnotationLiteral
 405:             1            528  [Ljava.lang.Character; (java.base@15.0.1)
 406:             1            528  [Ljava.util.TimerTask; (java.base@15.0.1)
 407:             6            528  io.netty.buffer.PooledUnsafeDirectByteBuf
 408:            22            528  io.quarkus.arc.impl.ParameterizedTypeImpl
 409:            22            528  io.vertx.core.impl.CloseHooks
 410:            11            528  java.io.BufferedReader (java.base@15.0.1)
 411:            11            528  java.lang.invoke.LambdaFormBuffer (java.base@15.0.1)
 412:            22            528  java.util.ServiceLoader$1 (java.base@15.0.1)
 413:            16            512  io.quarkus.vertx.http.runtime.VertxHttpRecorder$WebDeploymentVerticle$$Lambda$137/0x0000000800c9cb90
 414:            16            512  io.vertx.core.http.impl.HttpHandlers
 415:            16            512  java.time.temporal.ChronoUnit (java.base@15.0.1)
 416:            16            512  java.util.LinkedHashMap$LinkedValueIterator (java.base@15.0.1)
 417:            16            512  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base@15.0.1)
 418:            16            512  jdk.internal.loader.URLClassPath$1 (java.base@15.0.1)
 419:            32            512  org.wildfly.common.format.NumericFlags
 420:            16            512  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@15.0.1)
 421:            21            504  java.util.concurrent.CompletableFuture (java.base@15.0.1)
 422:            21            504  jdk.internal.loader.BuiltinClassLoader$2 (java.base@15.0.1)
 423:            31            496  java.util.ImmutableCollections$ListN (java.base@15.0.1)
 424:            31            496  java.util.regex.Pattern$BranchConn (java.base@15.0.1)
 425:            31            496  java.util.regex.Pattern$CharPredicate$$Lambda$15/0x0000000800b56e98 (java.base@15.0.1)
 426:            12            488  [Ljava.lang.invoke.MethodType; (java.base@15.0.1)
 427:            20            480  io.quarkus.arc.impl.CreationalContextImpl
 428:             4            480  io.vertx.ext.web.impl.RoutingContextImpl
 429:            30            480  java.util.LinkedHashMap$LinkedKeySet (java.base@15.0.1)
 430:            15            480  java.util.logging.Level (java.logging@15.0.1)
 431:            15            480  java.util.logging.Level$KnownLevel (java.logging@15.0.1)
 432:            12            480  jdk.internal.ref.Cleaner (java.base@15.0.1)
 433:             6            480  jdk.internal.reflect.DelegatingClassLoader (java.base@15.0.1)
 434:            12            480  sun.nio.cs.UTF_8$Decoder (java.base@15.0.1)
 435:            15            480  sun.nio.fs.UnixFileKey (java.base@15.0.1)
 436:             9            464  [Ljava.lang.Thread; (java.base@15.0.1)
 437:            29            464  org.jboss.logmanager.FastCopyHashMap$Values
 438:            19            456  io.smallrye.config.SmallRyeConfigBuilder$ConverterWithPriority
 439:            19            456  java.net.Inet4Address (java.base@15.0.1)
 440:            19            456  java.util.ServiceLoader$3 (java.base@15.0.1)
 441:            19            456  java.util.regex.Pattern$Slice (java.base@15.0.1)
 442:             8            448  io.netty.util.Recycler$WeakOrderQueue
 443:             4            448  io.vertx.core.http.impl.Http1xServerConnection
 444:             4            448  io.vertx.core.http.impl.HttpServerRequestImpl
 445:             4            448  sun.nio.ch.SocketChannelImpl (java.base@15.0.1)
 446:             8            448  sun.util.calendar.ZoneInfo (java.base@15.0.1)
 447:             5            440  io.netty.buffer.PoolChunk
 448:            11            440  java.lang.OutOfMemoryError (java.base@15.0.1)
 449:            13            432  [Ljava.lang.annotation.ElementType; (java.base@15.0.1)
 450:             1            432  [[[C (java.base@15.0.1)
 451:            27            432  io.smallrye.config.ConfigValueConfigSourceWrapper
 452:            27            432  io.smallrye.config.SmallRyeConfigSourceInterceptor
 453:            18            432  java.lang.PublicMethods$Key (java.base@15.0.1)
 454:             9            432  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@15.0.1)
 455:            18            432  java.text.DateFormat$Field (java.base@15.0.1)
 456:            27            432  java.util.TreeMap$EntrySet (java.base@15.0.1)
 457:            10            416  [Ljava.lang.invoke.LambdaForm$NamedFunction; (java.base@15.0.1)
 458:             8            416  [Lorg.jboss.logmanager.formatters.FormatStep;
 459:             4            416  io.netty.channel.socket.nio.NioSocketChannel
 460:             4            416  io.vertx.core.http.impl.HttpServerResponseImpl
 461:            13            416  java.lang.invoke.VarHandle$AccessDescriptor (java.base@15.0.1)
 462:            13            416  java.util.stream.Collectors$CollectorImpl (java.base@15.0.1)
 463:            13            416  java.util.stream.ReduceOps$3 (java.base@15.0.1)
 464:            13            416  java.util.stream.ReduceOps$3ReducingSink (java.base@15.0.1)
 465:             4            416  org.jboss.resteasy.specimpl.ResteasyUriInfo
 466:            13            416  sun.util.resources.Bundles$CacheKey (java.base@15.0.1)
 467:            17            408  io.netty.channel.nio.NioEventLoop$SelectorTuple
 468:            17            408  io.netty.channel.nio.SelectedSelectionKeySet
 469:            17            408  io.netty.channel.nio.SelectedSelectionKeySetSelector
 470:            17            408  io.netty.util.internal.ThreadExecutorMap$1
 471:            17            408  io.netty.util.internal.ThreadExecutorMap$2
 472:            17            408  io.smallrye.config.Converters$BuiltInConverter
 473:            17            408  java.util.OptionalInt (java.base@15.0.1)
 474:            17            408  sun.nio.ch.OptionKey (java.base@15.0.1)
 475:            17            408  sun.reflect.generics.tree.FormalTypeParameter (java.base@15.0.1)
 476:            25            400  io.netty.channel.$Proxy17
 477:             7            392  io.smallrye.config.KeyMap
 478:             7            392  java.util.Properties (java.base@15.0.1)
 479:            24            384  com.sun.proxy.$Proxy5
 480:            12            384  io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry
 481:            16            384  io.vertx.core.http.impl.HttpServerImpl$$Lambda$159/0x0000000800cc68b0
 482:            16            384  io.vertx.core.http.impl.HttpServerImpl$$Lambda$164/0x0000000800cdd370
 483:            16            384  io.vertx.core.impl.DeploymentManager$VerticleHolder
 484:            16            384  io.vertx.core.net.impl.HandlerHolder
 485:            16            384  io.vertx.core.net.impl.HandlerManager
 486:            16            384  io.vertx.core.net.impl.HandlerManager$Handlers
 487:            16            384  io.vertx.core.net.impl.ServerID
 488:            16            384  io.vertx.core.net.impl.SocketAddressImpl
 489:            16            384  io.vertx.core.net.impl.VertxEventLoopGroup
 490:            12            384  io.vertx.ext.web.impl.RouterState
 491:            12            384  java.nio.DirectByteBuffer$Deallocator (java.base@15.0.1)
 492:            16            384  java.util.ServiceLoader$2 (java.base@15.0.1)
 493:            24            384  java.util.concurrent.atomic.AtomicBoolean (java.base@15.0.1)
 494:            12            384  java.util.jar.Manifest$FastInputStream (java.base@15.0.1)
 495:             1            384  org.jboss.threads.JBossThread
 496:            12            384  sun.security.jca.ProviderConfig (java.base@15.0.1)
 497:             1            376  java.lang.ref.Finalizer$FinalizerThread (java.base@15.0.1)
 498:             1            376  java.util.TimerThread (java.base@15.0.1)
 499:             1            376  java.util.logging.LogManager$Cleaner (java.logging@15.0.1)
 500:             1            376  jdk.internal.misc.InnocuousThread (java.base@15.0.1)
 501:             1            368  io.quarkus.runtime.ApplicationLifecycleManager$ShutdownHookThread
 502:             1            368  java.lang.ref.Reference$ReferenceHandler (java.base@15.0.1)
 503:             1            368  org.jboss.threads.EnhancedQueueExecutor
 504:             9            360  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@15.0.1)
 505:             5            360  io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl
 506:             9            360  io.netty.channel.DefaultChannelPromise
 507:             9            360  java.lang.reflect.ProxyGenerator$ProxyMethod (java.base@15.0.1)
 508:            15            360  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1 (java.base@15.0.1)
 509:             4            352  io.vertx.core.http.impl.VertxHttpRequestDecoder
 510:             6            336  [Lio.netty.util.internal.PriorityQueueNode;
 511:            14            336  io.netty.channel.VoidChannelPromise
 512:            14            336  java.net.InetSocketAddress$InetSocketAddressHolder (java.base@15.0.1)
 513:             6            336  java.nio.DirectLongBufferU (java.base@15.0.1)
 514:            21            336  java.util.IdentityHashMap$KeySet (java.base@15.0.1)
 515:             7            336  java.util.StringTokenizer (java.base@15.0.1)
 516:             7            336  sun.nio.cs.UTF_8$Encoder (java.base@15.0.1)
 517:             1            328  java.util.concurrent.ForkJoinPool (java.base@15.0.1)
