No dump file specified
 num     #instances         #bytes  class name (module)
 372:             9            288  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@15.0.1)
 373:             1            280  [Ljava.lang.invoke.LambdaForm$Kind; (java.base@15.0.1)
 374:             7            280  ch.qos.logback.core.joran.event.StartEvent
 375:             7            280  java.io.FilePermission (java.base@15.0.1)
 376:             7            280  jdk.internal.loader.NativeLibraries$NativeLibraryImpl (java.base@15.0.1)
 377:            17            272  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@15.0.1)
 378:            11            264  ch.qos.logback.core.spi.ContextAwareBase
 379:            11            264  io.micronaut.http.bind.DefaultRequestBinderRegistry$TypeAndAnnotation
 380:            11            264  io.netty.handler.codec.http.HttpObjectDecoder$State
 381:            11            264  java.lang.invoke.MethodHandleImpl$Intrinsic (java.base@15.0.1)
 382:            11            264  java.util.Collections$SetFromMap (java.base@15.0.1)
 383:             4            256  io.netty.util.Recycler$Stack
 384:             4            256  io.netty.util.concurrent.ScheduledFutureTask
 385:            16            256  java.lang.ThreadLocal (java.base@15.0.1)
 386:             8            256  java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo (java.base@15.0.1)
 387:             8            256  java.util.ImmutableCollections$MapN (java.base@15.0.1)
 388:             8            256  jdk.internal.loader.NativeLibraries (java.base@15.0.1)
 389:             3            240  [Ljava.time.temporal.ChronoUnit; (java.base@15.0.1)
 390:            10            240  com.sun.org.apache.xerces.internal.impl.XMLScanner$NameType (java.xml@15.0.1)
 391:            10            240  io.micronaut.context.UnresolvedProvider
 392:            10            240  io.micronaut.http.HttpAttributes
 393:            10            240  io.micronaut.http.HttpMethod
 394:             6            240  java.io.FileDescriptor (java.base@15.0.1)
 395:            10            240  java.lang.invoke.InnerClassLambdaMetafactory$1 (java.base@15.0.1)
 396:            10            240  java.lang.invoke.LambdaFormEditor$TransformKey (java.base@15.0.1)
 397:             6            240  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@15.0.1)
 398:             5            240  java.net.URLPermission (java.base@15.0.1)
 399:            10            240  java.nio.charset.CoderResult (java.base@15.0.1)
 400:            10            240  java.nio.file.StandardOpenOption (java.base@15.0.1)
 401:             6            240  java.util.HashMap$EntryIterator (java.base@15.0.1)
 402:            10            240  java.util.concurrent.ConcurrentLinkedQueue (java.base@15.0.1)
 403:             6            240  jdk.internal.ref.Cleaner (java.base@15.0.1)
 404:            10            240  org.yaml.snakeyaml.events.Event$ID
 405:            10            240  sun.reflect.generics.tree.FormalTypeParameter (java.base@15.0.1)
 406:             5            232  [Ljava.lang.invoke.LambdaForm$NamedFunction; (java.base@15.0.1)
 407:             7            224  [Ljava.lang.Boolean; (java.base@15.0.1)
 408:             2            224  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@15.0.1)
 409:            14            224  [Ljava.security.Principal; (java.base@15.0.1)
 410:             7            224  ch.qos.logback.core.joran.event.EndEvent
 411:            14            224  java.security.ProtectionDomain$Key (java.base@15.0.1)
 412:             2            224  java.util.GregorianCalendar (java.base@15.0.1)
 413:             7            224  java.util.Stack (java.base@15.0.1)
 414:             9            216  io.micronaut.http.server.context.ServerRequestContextInvocationInstrumenter$$Lambda$434/0x0000000800ee2f98
 415:             9            216  io.netty.handler.codec.http.HttpMethod$EnumNameMap$Node
 416:             9            216  java.lang.invoke.VarForm (java.base@15.0.1)
 417:             9            216  java.net.NetPermission (java.base@15.0.1)
 418:             9            216  java.nio.file.attribute.PosixFilePermission (java.base@15.0.1)
 419:             9            216  sun.util.logging.PlatformLogger$Level (java.base@15.0.1)
 420:            13            208  java.text.NumberFormat$Field (java.base@15.0.1)
 421:            13            208  java.util.Collections$UnmodifiableCollection (java.base@15.0.1)
 422:            13            208  java.util.regex.Pattern$CharPredicate$$Lambda$106/0x0000000800b80ef0 (java.base@15.0.1)
 423:             2            200  [Ljava.text.DateFormat$Field; (java.base@15.0.1)
 424:             5            200  io.netty.handler.codec.DefaultHeaders$ValueIterator
 425:             5            200  java.util.EnumMap (java.base@15.0.1)
 426:             5            200  java.util.stream.StreamOpFlag (java.base@15.0.1)
 427:             4            192  [Ljava.lang.Thread; (java.base@15.0.1)
 428:             4            192  [Ljava.util.Hashtable$Entry; (java.base@15.0.1)
 429:             8            192  io.micronaut.context.env.ComputePlatform
 430:             8            192  io.micronaut.core.util.clhm.LinkedDeque
 431:            12            192  io.micronaut.inject.qualifiers.NameQualifier
 432:             4            192  io.netty.util.internal.ObjectPool$RecyclerObjectPool$1
 433:             6            192  java.lang.invoke.LambdaForm$BasicType (java.base@15.0.1)
 434:             8            192  java.math.RoundingMode (java.base@15.0.1)
 435:             8            192  java.net.Inet4Address (java.base@15.0.1)
 436:             6            192  java.nio.DirectByteBuffer$Deallocator (java.base@15.0.1)
 437:             3            192  java.nio.DirectByteBufferR (java.base@15.0.1)
 438:             3            192  java.text.DateFormatSymbols (java.base@15.0.1)
 439:             6            192  java.time.format.TextStyle (java.base@15.0.1)
 440:             4            192  java.util.Hashtable (java.base@15.0.1)
 441:             6            192  java.util.LinkedHashMap$LinkedEntryIterator (java.base@15.0.1)
 442:             8            192  java.util.LinkedList$Node (java.base@15.0.1)
 443:             6            192  java.util.RegularEnumSet (java.base@15.0.1)
 444:            12            192  java.util.concurrent.atomic.AtomicBoolean (java.base@15.0.1)
 445:             6            192  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl (java.base@15.0.1)
 446:             8            192  java.util.stream.FindOps$FindSink$OfRef (java.base@15.0.1)
 447:             8            192  java.util.stream.Nodes$FixedNodeBuilder (java.base@15.0.1)
 448:             8            192  java.util.stream.ReferencePipeline$2$1 (java.base@15.0.1)
 449:             8            192  org.yaml.snakeyaml.scanner.Constant
 450:             4            192  sun.nio.cs.UTF_8$Encoder (java.base@15.0.1)
 451:             2            192  sun.util.calendar.Gregorian$Date (java.base@15.0.1)
 452:             1            176  [Lio.netty.buffer.LongPriorityQueue;
 453:             7            168  [Ljava.security.ProtectionDomain; (java.base@15.0.1)
 454:             1            168  [[Ljava.math.BigInteger; (java.base@15.0.1)
 455:             7            168  ch.qos.logback.classic.Level
 456:             7            168  com.sun.org.apache.xerces.internal.util.FeatureState (java.xml@15.0.1)
 457:             7            168  java.lang.System$Logger$Level (java.base@15.0.1)
 458:             3            168  java.net.SocketPermission (java.base@15.0.1)
 459:             7            168  java.security.Permissions (java.base@15.0.1)
 460:             7            168  java.time.DayOfWeek (java.base@15.0.1)
 461:             7            168  java.time.ZoneOffset (java.base@15.0.1)
 462:             7            168  java.util.Collections$SingletonList (java.base@15.0.1)
 463:             3            168  java.util.logging.Logger (java.logging@15.0.1)
 464:             7            168  java.util.regex.Pattern$SliceI (java.base@15.0.1)
 465:             3            168  java.util.stream.SortedOps$OfRef (java.base@15.0.1)
 466:             7            168  org.xml.sax.helpers.AttributesImpl (java.xml@15.0.1)
 467:             2            160  [Lio.netty.buffer.PoolArena;
 468:             2            160  [Lio.netty.util.concurrent.EventExecutor;
 469:             3            160  [Ljava.util.logging.Level; (java.logging@15.0.1)
 470:            10            160  com.sun.proxy.$Proxy9
 471:             1            160  io.micronaut.http.server.netty.configuration.NettyHttpServerConfiguration
 472:             2            160  io.micronaut.web.router.DefaultRouteBuilder$DefaultUriRoute
 473:             5            160  io.netty.handler.codec.http.HttpStatusClass
 474:             5            160  io.netty.util.Recycler$DefaultHandle
 475:            10            160  java.lang.invoke.LambdaFormEditor (java.base@15.0.1)
 476:             5            160  java.lang.invoke.VarHandle$AccessType (java.base@15.0.1)
 477:             5            160  java.net.HostPortrange (java.base@15.0.1)
 478:             5            160  java.net.Inet6Address$Inet6AddressHolder (java.base@15.0.1)
 479:             5            160  java.util.Collections$SynchronizedMap (java.base@15.0.1)
 480:            10            160  java.util.HashMap$Values (java.base@15.0.1)
 481:            10            160  java.util.LinkedHashMap$LinkedKeySet (java.base@15.0.1)
 482:             5            160  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@15.0.1)
 483:             4            160  java.util.logging.Logger$ConfigurationData (java.logging@15.0.1)
 484:             4            160  javax.xml.catalog.CatalogFeatures$Feature (java.xml@15.0.1)
 485:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@15.0.1)
 486:             4            160  sun.util.locale.provider.LocaleResources$ResourceReference (java.base@15.0.1)
 487:             4            160  sun.util.resources.Bundles$BundleReference (java.base@15.0.1)
 488:             3            144  [Lio.netty.util.internal.PriorityQueueNode;
 489:             7            144  [Ljava.lang.StackTraceElement; (java.base@15.0.1)
 490:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@15.0.1)
 491:             2            144  [Ljava.math.BigDecimal; (java.base@15.0.1)
 492:             1            144  [Ljava.util.concurrent.ForkJoinTask$ExceptionNode; (java.base@15.0.1)
 493:             2            144  [[I (java.base@15.0.1)
 494:             6            144  ch.qos.logback.core.pattern.LiteralConverter
 495:             6            144  com.sun.org.apache.xerces.internal.util.Status (java.xml@15.0.1)
 496:             9            144  io.micronaut.inject.annotation.AbstractEnvironmentAnnotationMetadata$$Lambda$192/0x0000000800d94470
 497:             2            144  io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl
 498:             9            144  io.netty.handler.codec.http.HttpMethod
 499:             6            144  io.netty.handler.codec.http2.HttpConversionUtil$ExtensionHeaderNames
 500:             3            144  java.lang.ThreadGroup (java.base@15.0.1)
 501:             6            144  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@15.0.1)
 502:             3            144  java.time.temporal.JulianFields$Field (java.base@15.0.1)
 503:             6            144  java.util.zip.Inflater$InflaterZStreamRef (java.base@15.0.1)
 504:             6            144  jdk.internal.perf.PerfCounter (java.base@15.0.1)
 505:             1            144  jdk.internal.reflect.MethodAccessorGenerator (java.base@15.0.1)
 506:             2            136  [Lio.netty.handler.codec.http.HttpMethod$EnumNameMap$Node;
 507:             1            136  io.micronaut.context.DefaultApplicationContext$RuntimeConfiguredEnvironment
